[0.000000] (-) TimerEvent: {}
[16.314077] (qt_ros_test) StdoutLine: {'line': b'[ 28%] \x1b[34m\x1b[1mGenerating include/qt_ros_test/moc_CCtrlDashBoard.cpp\x1b[0m\n'}
[16.333489] (qt_ros_test) StdoutLine: {'line': b'[ 35%] \x1b[34m\x1b[1mGenerating qrc_images.cpp\x1b[0m\n'}
[16.405843] (-) TimerEvent: {}
[16.506987] (-) TimerEvent: {}
[16.607704] (-) TimerEvent: {}
[16.630218] (qt_ros_test) StdoutLine: {'line': b'[ 50%] \x1b[32mBuilding CXX object CMakeFiles/qt_ros_test.dir/src/qnode.cpp.o\x1b[0m\n'}
[16.630748] (qt_ros_test) StdoutLine: {'line': b'[ 50%] \x1b[32mBuilding CXX object CMakeFiles/qt_ros_test.dir/src/CCtrlDashBoard.cpp.o\x1b[0m\n'}
[16.631500] (qt_ros_test) StdoutLine: {'line': b'[ 57%] \x1b[32mBuilding CXX object CMakeFiles/qt_ros_test.dir/include/qt_ros_test/moc_CCtrlDashBoard.cpp.o\x1b[0m\n'}
[16.643472] (qt_ros_test) StdoutLine: {'line': b'[ 64%] \x1b[32mBuilding CXX object CMakeFiles/qt_ros_test.dir/qrc_images.cpp.o\x1b[0m\n'}
[16.644916] (qt_ros_test) StdoutLine: {'line': b'[ 71%] \x1b[32mBuilding CXX object CMakeFiles/qt_ros_test.dir/src/main.cpp.o\x1b[0m\n'}
[16.657031] (qt_ros_test) StdoutLine: {'line': b'[ 78%] \x1b[32mBuilding CXX object CMakeFiles/qt_ros_test.dir/src/main_window.cpp.o\x1b[0m\n'}
[16.707896] (-) TimerEvent: {}
[16.808593] (-) TimerEvent: {}
[16.909299] (-) TimerEvent: {}
[17.010003] (-) TimerEvent: {}
[17.110709] (-) TimerEvent: {}
[17.153194] (qt_ros_test) StdoutLine: {'line': b'[ 85%] \x1b[32mBuilding CXX object CMakeFiles/qt_ros_test.dir/include/qt_ros_test/moc_main_window.cpp.o\x1b[0m\n'}
[17.210899] (-) TimerEvent: {}
[17.311615] (-) TimerEvent: {}
[17.412367] (-) TimerEvent: {}
[17.513090] (-) TimerEvent: {}
[17.613838] (-) TimerEvent: {}
[17.714694] (-) TimerEvent: {}
[17.815422] (-) TimerEvent: {}
[17.916150] (-) TimerEvent: {}
[18.016902] (-) TimerEvent: {}
[18.117673] (-) TimerEvent: {}
[18.218430] (-) TimerEvent: {}
[18.319145] (-) TimerEvent: {}
[18.419887] (-) TimerEvent: {}
[18.520658] (-) TimerEvent: {}
[18.621447] (-) TimerEvent: {}
[18.722184] (-) TimerEvent: {}
[18.822946] (-) TimerEvent: {}
[18.923704] (-) TimerEvent: {}
[19.024427] (-) TimerEvent: {}
[19.125167] (-) TimerEvent: {}
[19.225927] (-) TimerEvent: {}
[19.326708] (-) TimerEvent: {}
[19.427477] (-) TimerEvent: {}
[19.528228] (-) TimerEvent: {}
[19.628958] (-) TimerEvent: {}
[19.729727] (-) TimerEvent: {}
[19.830435] (-) TimerEvent: {}
[19.931193] (-) TimerEvent: {}
[20.031959] (-) TimerEvent: {}
[20.132698] (-) TimerEvent: {}
[20.233411] (-) TimerEvent: {}
[20.334168] (-) TimerEvent: {}
[20.434978] (-) TimerEvent: {}
[20.535705] (-) TimerEvent: {}
[20.636457] (-) TimerEvent: {}
[20.697450] (qt_ros_test) StdoutLine: {'line': b'[ 92%] \x1b[32mBuilding CXX object CMakeFiles/qt_ros_test.dir/include/qt_ros_test/moc_qnode.cpp.o\x1b[0m\n'}
[20.736664] (-) TimerEvent: {}
[20.837431] (-) TimerEvent: {}
[20.938137] (-) TimerEvent: {}
[21.038890] (-) TimerEvent: {}
[21.139604] (-) TimerEvent: {}
[21.240302] (-) TimerEvent: {}
[21.341044] (-) TimerEvent: {}
[21.441783] (-) TimerEvent: {}
[21.542486] (-) TimerEvent: {}
[21.643213] (-) TimerEvent: {}
[21.743944] (-) TimerEvent: {}
[21.844650] (-) TimerEvent: {}
[21.945356] (-) TimerEvent: {}
[22.046112] (-) TimerEvent: {}
[22.146866] (-) TimerEvent: {}
[22.247592] (-) TimerEvent: {}
[22.348307] (-) TimerEvent: {}
[22.449051] (-) TimerEvent: {}
[22.549762] (-) TimerEvent: {}
[22.650496] (-) TimerEvent: {}
[22.751228] (-) TimerEvent: {}
[22.851927] (-) TimerEvent: {}
[22.952661] (-) TimerEvent: {}
[23.053375] (-) TimerEvent: {}
[23.154113] (-) TimerEvent: {}
[23.254851] (-) TimerEvent: {}
[23.355580] (-) TimerEvent: {}
[23.456349] (-) TimerEvent: {}
[23.557308] (-) TimerEvent: {}
[23.658002] (-) TimerEvent: {}
[23.758787] (-) TimerEvent: {}
[23.859503] (-) TimerEvent: {}
[23.960314] (-) TimerEvent: {}
[24.061106] (-) TimerEvent: {}
[24.161946] (-) TimerEvent: {}
[24.265008] (-) TimerEvent: {}
[24.365762] (-) TimerEvent: {}
[24.466487] (-) TimerEvent: {}
[24.567216] (-) TimerEvent: {}
[24.667934] (-) TimerEvent: {}
[24.768666] (-) TimerEvent: {}
[24.869361] (-) TimerEvent: {}
[24.970064] (-) TimerEvent: {}
[25.070787] (-) TimerEvent: {}
[25.171489] (-) TimerEvent: {}
[25.272217] (-) TimerEvent: {}
[25.372961] (-) TimerEvent: {}
[25.473669] (-) TimerEvent: {}
[25.574347] (-) TimerEvent: {}
[25.675070] (-) TimerEvent: {}
[25.775794] (-) TimerEvent: {}
[25.876506] (-) TimerEvent: {}
[25.977209] (-) TimerEvent: {}
[26.077925] (-) TimerEvent: {}
[26.178678] (-) TimerEvent: {}
[26.279410] (-) TimerEvent: {}
[26.380114] (-) TimerEvent: {}
[26.480850] (-) TimerEvent: {}
[26.581553] (-) TimerEvent: {}
[26.682256] (-) TimerEvent: {}
[26.783001] (-) TimerEvent: {}
[26.883713] (-) TimerEvent: {}
[26.984472] (-) TimerEvent: {}
[27.085237] (-) TimerEvent: {}
[27.185972] (-) TimerEvent: {}
[27.286706] (-) TimerEvent: {}
[27.387404] (-) TimerEvent: {}
[27.488102] (-) TimerEvent: {}
[27.588838] (-) TimerEvent: {}
[27.689599] (-) TimerEvent: {}
[27.790348] (-) TimerEvent: {}
[27.891112] (-) TimerEvent: {}
[27.991848] (-) TimerEvent: {}
[28.092555] (-) TimerEvent: {}
[28.193301] (-) TimerEvent: {}
[28.294042] (-) TimerEvent: {}
[28.394779] (-) TimerEvent: {}
[28.495514] (-) TimerEvent: {}
[28.596238] (-) TimerEvent: {}
[28.696988] (-) TimerEvent: {}
[28.797677] (-) TimerEvent: {}
[28.898381] (-) TimerEvent: {}
[28.999146] (-) TimerEvent: {}
[29.099882] (-) TimerEvent: {}
[29.200582] (-) TimerEvent: {}
[29.301288] (-) TimerEvent: {}
[29.401980] (-) TimerEvent: {}
[29.502748] (-) TimerEvent: {}
[29.603496] (-) TimerEvent: {}
[29.704212] (-) TimerEvent: {}
[29.804911] (-) TimerEvent: {}
[29.905629] (-) TimerEvent: {}
[30.006353] (-) TimerEvent: {}
[30.107097] (-) TimerEvent: {}
[30.207818] (-) TimerEvent: {}
[30.308525] (-) TimerEvent: {}
[30.409229] (-) TimerEvent: {}
[30.509931] (-) TimerEvent: {}
[30.610645] (-) TimerEvent: {}
[30.711334] (-) TimerEvent: {}
[30.812056] (-) TimerEvent: {}
[30.912778] (-) TimerEvent: {}
[31.013478] (-) TimerEvent: {}
[31.114185] (-) TimerEvent: {}
[31.214873] (-) TimerEvent: {}
[31.315556] (-) TimerEvent: {}
[31.416253] (-) TimerEvent: {}
[31.516966] (-) TimerEvent: {}
[31.617714] (-) TimerEvent: {}
[31.718455] (-) TimerEvent: {}
[31.819408] (-) TimerEvent: {}
[31.920186] (-) TimerEvent: {}
[32.020912] (-) TimerEvent: {}
[32.121651] (-) TimerEvent: {}
[32.222365] (-) TimerEvent: {}
[32.323096] (-) TimerEvent: {}
[32.423817] (-) TimerEvent: {}
[32.524526] (-) TimerEvent: {}
[32.625242] (-) TimerEvent: {}
[32.725977] (-) TimerEvent: {}
[32.826722] (-) TimerEvent: {}
[32.927438] (-) TimerEvent: {}
[33.028143] (-) TimerEvent: {}
[33.128860] (-) TimerEvent: {}
[33.229567] (-) TimerEvent: {}
[33.330291] (-) TimerEvent: {}
[33.430998] (-) TimerEvent: {}
[33.531734] (-) TimerEvent: {}
[33.632432] (-) TimerEvent: {}
[33.733122] (-) TimerEvent: {}
[33.833843] (-) TimerEvent: {}
[33.934577] (-) TimerEvent: {}
[34.035356] (-) TimerEvent: {}
[34.125285] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:\x1b[m\x1b[K In destructor \xe2\x80\x98\x1b[01m\x1b[Kvirtual qt_ros_test::MainWindow::~MainWindow()\x1b[m\x1b[K\xe2\x80\x99:\n'}
[34.125886] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:86:22:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kstatic int QProcess::execute(const QString&)\x1b[m\x1b[K\xe2\x80\x99 is deprecated: Use QProcess::execute(const QString &program, const QStringList &arguments) instead [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wdeprecated-declarations\x07-Wdeprecated-declarations\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.126094] (qt_ros_test) StderrLine: {'line': b'   86 |     \x1b[01;35m\x1b[KQProcess::execute("killall -s INT -w ros2\\n")\x1b[m\x1b[K;\n'}
[34.126270] (qt_ros_test) StderrLine: {'line': b'      |     \x1b[01;35m\x1b[K~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[34.126406] (qt_ros_test) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/QtCore:170\x1b[m\x1b[K,\n'}
[34.126531] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGuiDepends:3\x1b[m\x1b[K,\n'}
[34.126689] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGui:3\x1b[m\x1b[K,\n'}
[34.126813] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:12\x1b[m\x1b[K:\n'}
[34.126965] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/qprocess.h:265:16:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
[34.127244] (qt_ros_test) StderrLine: {'line': b'  265 |     static int \x1b[01;36m\x1b[Kexecute\x1b[m\x1b[K(const QString &command);\n'}
[34.127368] (qt_ros_test) StderrLine: {'line': b'      |                \x1b[01;36m\x1b[K^~~~~~~\x1b[m\x1b[K\n'}
[34.127483] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:\x1b[m\x1b[K In member function \xe2\x80\x98\x1b[01m\x1b[Kvoid qt_ros_test::MainWindow::init_cmd()\x1b[m\x1b[K\xe2\x80\x99:\n'}
[34.127597] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:114:16:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kvoid QProcess::start(const QString&, QIODevice::OpenMode)\x1b[m\x1b[K\xe2\x80\x99 is deprecated: Use QProcess::start(const QString &program, const QStringList &arguments,OpenMode mode = ReadWrite) instead [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wdeprecated-declarations\x07-Wdeprecated-declarations\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.127719] (qt_ros_test) StderrLine: {'line': b'  114 |     \x1b[01;35m\x1b[K_cmd->start("bash")\x1b[m\x1b[K;\n'}
[34.127830] (qt_ros_test) StderrLine: {'line': b'      |     \x1b[01;35m\x1b[K~~~~~~~~~~~^~~~~~~~\x1b[m\x1b[K\n'}
[34.127938] (qt_ros_test) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/QtCore:170\x1b[m\x1b[K,\n'}
[34.128044] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGuiDepends:3\x1b[m\x1b[K,\n'}
[34.128149] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGui:3\x1b[m\x1b[K,\n'}
[34.128257] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:12\x1b[m\x1b[K:\n'}
[34.128364] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/qprocess.h:168:10:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
[34.128472] (qt_ros_test) StderrLine: {'line': b'  168 |     void \x1b[01;36m\x1b[Kstart\x1b[m\x1b[K(const QString &command, OpenMode mode = ReadWrite);\n'}
[34.128578] (qt_ros_test) StderrLine: {'line': b'      |          \x1b[01;36m\x1b[K^~~~~\x1b[m\x1b[K\n'}
[34.130950] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:\x1b[m\x1b[K In member function \xe2\x80\x98\x1b[01m\x1b[Kvoid qt_ros_test::MainWindow::closeroslaunch()\x1b[m\x1b[K\xe2\x80\x99:\n'}
[34.131280] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:155:19:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kvoid QProcess::start(const QString&, QIODevice::OpenMode)\x1b[m\x1b[K\xe2\x80\x99 is deprecated: Use QProcess::start(const QString &program, const QStringList &arguments,OpenMode mode = ReadWrite) instead [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wdeprecated-declarations\x07-Wdeprecated-declarations\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.131427] (qt_ros_test) StderrLine: {'line': b'  155 |     \x1b[01;35m\x1b[Kkillall->start("sh /home/wheeltec/wheeltec_ros2/src/qt_ros_test/script/killall.sh\\n")\x1b[m\x1b[K;\n'}
[34.131647] (qt_ros_test) StderrLine: {'line': b'      |     \x1b[01;35m\x1b[K~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[34.131773] (qt_ros_test) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/QtCore:170\x1b[m\x1b[K,\n'}
[34.131900] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGuiDepends:3\x1b[m\x1b[K,\n'}
[34.132057] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGui:3\x1b[m\x1b[K,\n'}
[34.132173] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:12\x1b[m\x1b[K:\n'}
[34.132286] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/qprocess.h:168:10:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
[34.132400] (qt_ros_test) StderrLine: {'line': b'  168 |     void \x1b[01;36m\x1b[Kstart\x1b[m\x1b[K(const QString &command, OpenMode mode = ReadWrite);\n'}
[34.132538] (qt_ros_test) StderrLine: {'line': b'      |          \x1b[01;36m\x1b[K^~~~~\x1b[m\x1b[K\n'}
[34.132652] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:\x1b[m\x1b[K In member function \xe2\x80\x98\x1b[01m\x1b[Kvoid qt_ros_test::MainWindow::slot_cmd_read()\x1b[m\x1b[K\xe2\x80\x99:\n'}
[34.132768] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:170:10:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[KISO C++ forbids variable length array \xe2\x80\x98\x1b[01m\x1b[Kbuffer\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wvla\x07-Wvla\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.132885] (qt_ros_test) StderrLine: {'line': b'  170 |     char \x1b[01;35m\x1b[Kbuffer\x1b[m\x1b[K[maxSize];\n'}
[34.132992] (qt_ros_test) StderrLine: {'line': b'      |          \x1b[01;35m\x1b[K^~~~~~\x1b[m\x1b[K\n'}
[34.135431] (-) TimerEvent: {}
[34.141718] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:\x1b[m\x1b[K In member function \xe2\x80\x98\x1b[01m\x1b[Kvoid qt_ros_test::MainWindow::ReadSettings()\x1b[m\x1b[K\xe2\x80\x99:\n'}
[34.142238] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:226:10:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused variable \xe2\x80\x98\x1b[01m\x1b[Kremember\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-variable\x07-Wunused-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.142393] (qt_ros_test) StderrLine: {'line': b'  226 |     bool \x1b[01;35m\x1b[Kremember\x1b[m\x1b[K = settings.value("remember_settings", false).toBool();\n'}
[34.142523] (qt_ros_test) StderrLine: {'line': b'      |          \x1b[01;35m\x1b[K^~~~~~~~\x1b[m\x1b[K\n'}
[34.142673] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:227:10:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[Kunused variable \xe2\x80\x98\x1b[01m\x1b[Kchecked\x1b[m\x1b[K\xe2\x80\x99 [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wunused-variable\x07-Wunused-variable\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.142801] (qt_ros_test) StderrLine: {'line': b'  227 |     bool \x1b[01;35m\x1b[Kchecked\x1b[m\x1b[K = settings.value("use_environment_variables", false).toBool();\n'}
[34.142918] (qt_ros_test) StderrLine: {'line': b'      |          \x1b[01;35m\x1b[K^~~~~~~\x1b[m\x1b[K\n'}
[34.189935] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:\x1b[m\x1b[K In member function \xe2\x80\x98\x1b[01m\x1b[Kvoid qt_ros_test::MainWindow::on_pushButton_2dmap_clicked(bool)\x1b[m\x1b[K\xe2\x80\x99:\n'}
[34.190470] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:510:32:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kstatic bool QProcess::startDetached(const QString&)\x1b[m\x1b[K\xe2\x80\x99 is deprecated: Use QProcess::startDetached(const QString &program, const QStringList &arguments) instead [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wdeprecated-declarations\x07-Wdeprecated-declarations\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.190743] (qt_ros_test) StderrLine: {'line': b'  510 |         \x1b[01;35m\x1b[Krviz_cmd->startDetached("rviz2")\x1b[m\x1b[K;\n'}
[34.190893] (qt_ros_test) StderrLine: {'line': b'      |         \x1b[01;35m\x1b[K~~~~~~~~~~~~~~~~~~~~~~~^~~~~~~~~\x1b[m\x1b[K\n'}
[34.191292] (qt_ros_test) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/QtCore:170\x1b[m\x1b[K,\n'}
[34.191458] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGuiDepends:3\x1b[m\x1b[K,\n'}
[34.191604] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGui:3\x1b[m\x1b[K,\n'}
[34.191733] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:12\x1b[m\x1b[K:\n'}
[34.191857] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/qprocess.h:280:17:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
[34.191983] (qt_ros_test) StderrLine: {'line': b'  280 |     static bool \x1b[01;36m\x1b[KstartDetached\x1b[m\x1b[K(const QString &command);\n'}
[34.192126] (qt_ros_test) StderrLine: {'line': b'      |                 \x1b[01;36m\x1b[K^~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[34.192243] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:516:32:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kstatic bool QProcess::startDetached(const QString&)\x1b[m\x1b[K\xe2\x80\x99 is deprecated: Use QProcess::startDetached(const QString &program, const QStringList &arguments) instead [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wdeprecated-declarations\x07-Wdeprecated-declarations\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.192372] (qt_ros_test) StderrLine: {'line': b'  516 |         \x1b[01;35m\x1b[Krviz_cmd->startDetached("killall -2 rviz2")\x1b[m\x1b[K;\n'}
[34.192488] (qt_ros_test) StderrLine: {'line': b'      |         \x1b[01;35m\x1b[K~~~~~~~~~~~~~~~~~~~~~~~^~~~~~~~~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[34.192600] (qt_ros_test) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/QtCore:170\x1b[m\x1b[K,\n'}
[34.192713] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGuiDepends:3\x1b[m\x1b[K,\n'}
[34.192825] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGui:3\x1b[m\x1b[K,\n'}
[34.192953] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:12\x1b[m\x1b[K:\n'}
[34.193068] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/qprocess.h:280:17:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
[34.193182] (qt_ros_test) StderrLine: {'line': b'  280 |     static bool \x1b[01;36m\x1b[KstartDetached\x1b[m\x1b[K(const QString &command);\n'}
[34.193335] (qt_ros_test) StderrLine: {'line': b'      |                 \x1b[01;36m\x1b[K^~~~~~~~~~~~~\x1b[m\x1b[K\n'}
[34.194393] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:\x1b[m\x1b[K In member function \xe2\x80\x98\x1b[01m\x1b[Kvoid qt_ros_test::MainWindow::on_pushButton_2dmap_2_clicked()\x1b[m\x1b[K\xe2\x80\x99:\n'}
[34.194732] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:539:32:\x1b[m\x1b[K \x1b[01;35m\x1b[Kwarning: \x1b[m\x1b[K\xe2\x80\x98\x1b[01m\x1b[Kstatic bool QProcess::startDetached(const QString&)\x1b[m\x1b[K\xe2\x80\x99 is deprecated: Use QProcess::startDetached(const QString &program, const QStringList &arguments) instead [\x1b[01;35m\x1b[K\x1b]8;;https://gcc.gnu.org/onlinedocs/gcc/Warning-Options.html#index-Wdeprecated-declarations\x07-Wdeprecated-declarations\x1b]8;;\x07\x1b[m\x1b[K]\n'}
[34.195018] (qt_ros_test) StderrLine: {'line': b'  539 |         \x1b[01;35m\x1b[Krviz_cmd->startDetached("rviz2")\x1b[m\x1b[K;\n'}
[34.195165] (qt_ros_test) StderrLine: {'line': b'      |         \x1b[01;35m\x1b[K~~~~~~~~~~~~~~~~~~~~~~~^~~~~~~~~\x1b[m\x1b[K\n'}
[34.195288] (qt_ros_test) StderrLine: {'line': b'In file included from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/QtCore:170\x1b[m\x1b[K,\n'}
[34.195404] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGuiDepends:3\x1b[m\x1b[K,\n'}
[34.195517] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtGui/QtGui:3\x1b[m\x1b[K,\n'}
[34.195631] (qt_ros_test) StderrLine: {'line': b'                 from \x1b[01m\x1b[K/home/wheeltec/wheeltec_ros2/src/qt_ros_test/src/main_window.cpp:12\x1b[m\x1b[K:\n'}
[34.195741] (qt_ros_test) StderrLine: {'line': b'\x1b[01m\x1b[K/usr/include/aarch64-linux-gnu/qt5/QtCore/qprocess.h:280:17:\x1b[m\x1b[K \x1b[01;36m\x1b[Knote: \x1b[m\x1b[Kdeclared here\n'}
